fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
0.4038461538461539,0.19863013698630133,0.8421052631578948,0.5454545454545454,0.09598603839441538,0.32,0.49999999999999994,0.7637795275590662,0.6538461538461542,0.2619047619047619,0.375,0.3999999999999999
0.4038461538461539,0.19863013698630133,0.8421052631578948,0.5454545454545454,0.09598603839441538,0.32,0.49999999999999994,0.7637795275590662,0.6538461538461542,0.2619047619047619,0.375,0.3999999999999999
0.2115384615384615,0.45547945205479456,0.0,0.7272727272727271,0.11518324607329844,0.52,0.3333333333333333,0.5669291338582809,0.6346153846153846,0.1746031746031746,0.4107142857142856,0.6000000000000001
0.1538461538461539,0.226027397260274,0.26315789473684215,0.0,0.05410122164048868,0.07999999999999999,0.12499999999999999,0.48818897637795544,0.5288461538461542,0.18253968253968256,0.1428571428571428,0.3999999999999999
0.30769230769230765,0.21232876712328763,0.9210526315789473,0.2727272727272725,0.7434554973821991,0.84,0.8472222222222221,0.645669291338578,0.2596153846153846,0.753968253968254,0.1785714285714286,0.3999999999999999
0.26923076923076933,0.2602739726027397,0.618421052631579,0.36363636363636354,0.08376963350785341,0.7999999999999999,0.9305555555555555,0.6062992125984294,0.48076923076923084,0.1904761904761904,0.125,0.3999999999999999
0.25961538461538464,0.3767123287671233,0.34210526315789475,0.18181818181818166,0.6335078534031414,0.6,0.6249999999999999,0.5964566929133923,0.28846153846153877,0.6428571428571428,0.1785714285714286,0.3999999999999999
0.1634615384615385,0.1232876712328767,0.6315789473684211,0.18181818181818166,0.05410122164048868,0.6799999999999999,0.7638888888888888,0.4980314960629926,0.5576923076923079,0.35714285714285715,0.3392857142857144,0.6000000000000001
0.2211538461538462,0.2945205479452055,0.19736842105263158,0.5454545454545454,0.06631762652705062,0.72,0.47222222222222227,0.5177165354330668,0.5288461538461542,0.20634920634920628,0.3035714285714286,0.3999999999999999
0.2980769230769231,0.25342465753424653,0.34210526315789475,0.2727272727272725,0.041884816753926704,0.32,0.3472222222222222,0.5669291338582809,0.509615384615385,0.246031746031746,0.2142857142857142,0.3999999999999999
0.23076923076923078,0.3424657534246575,0.10526315789473685,0.18181818181818166,0.06631762652705062,0.28,0.25,0.6850393700787407,0.5961538461538463,0.15873015873015872,0.1071428571428572,0.3999999999999999
0.2980769230769231,0.25342465753424653,0.34210526315789475,0.2727272727272725,0.041884816753926704,0.32,0.3472222222222222,0.5669291338582809,0.509615384615385,0.246031746031746,0.2142857142857142,0.3999999999999999
0.23076923076923078,0.2602739726027397,0.32894736842105265,0.36363636363636354,0.05584642233856896,0.07999999999999999,0.2222222222222222,0.5374015748031553,0.375,0.23809523809523808,0.1428571428571428,0.3999999999999999
0.2884615384615384,0.5342465753424658,0.07894736842105264,0.8181818181818179,0.07155322862129146,0.16,0.055555555555555566,0.576771653543318,0.509615384615385,0.18253968253968256,0.2500000000000002,0.3999999999999999
0.3365384615384615,0.2910958904109589,0.2368421052631579,0.2727272727272725,0.07329842931937175,0.48000000000000004,0.4027777777777778,0.6259842519685037,0.4230769230769229,0.20634920634920628,0.1071428571428572,0.6000000000000001
0.3557692307692309,0.33561643835616434,0.39473684210526316,0.4545454545454546,0.08027923211169286,0.4,0.611111111111111,0.6259842519685037,0.5192307692307692,0.22222222222222215,0.3214285714285714,0.6000000000000001
0.30769230769230765,0.2602739726027397,0.39473684210526316,0.2727272727272725,0.06457242582897033,0.28,0.2222222222222222,0.4980314960629926,0.43269230769230793,0.18253968253968256,0.3571428571428572,0.6000000000000001
0.3365384615384615,0.2910958904109589,0.2368421052631579,0.2727272727272725,0.07329842931937175,0.48000000000000004,0.4027777777777778,0.6259842519685037,0.4230769230769229,0.20634920634920628,0.1071428571428572,0.6000000000000001
0.3365384615384615,0.3116438356164383,0.2894736842105263,0.4545454545454546,0.0680628272251309,0.44,0.8194444444444443,0.576771653543318,0.41346153846153877,0.14285714285714285,0.1428571428571428,0.3999999999999999
0.25000000000000006,0.25342465753424653,0.31578947368421056,0.5454545454545454,0.05584642233856896,0.16,0.4166666666666667,0.5078740157480297,0.4519230769230771,0.11904761904761901,0.1785714285714286,0.3999999999999999
0.3365384615384615,0.3116438356164383,0.2894736842105263,0.4545454545454546,0.0680628272251309,0.44,0.8194444444444443,0.576771653543318,0.41346153846153877,0.14285714285714285,0.1428571428571428,0.3999999999999999
0.30769230769230765,0.19863013698630133,0.8947368421052633,0.09090909090909083,0.7486910994764399,0.6799999999999999,0.8749999999999999,0.6358267716535408,0.21153846153846168,0.7777777777777779,0.1607142857142858,0.3999999999999999
0.1538461538461539,0.3493150684931507,0.4078947368421053,0.09090909090909083,0.08726003490401396,0.5599999999999999,0.8055555555555555,0.5964566929133923,0.5769230769230771,0.36507936507936506,0.1607142857142858,0.3999999999999999
0.30769230769230765,0.30136986301369867,0.25,0.18181818181818166,0.11518324607329844,0.44,0.5694444444444444,0.5472440944881924,0.3173076923076925,0.4761904761904762,0.1964285714285714,0.3999999999999999
0.5288461538461537,0.13013698630136986,0.5789473684210527,0.6363636363636362,0.07329842931937175,0.84,0.5555555555555555,0.7834645669291405,0.4423076923076925,0.2698412698412698,0.23214285714285698,0.6000000000000001
0.30769230769230765,0.30136986301369867,0.25,0.18181818181818166,0.11518324607329844,0.44,0.5694444444444444,0.5472440944881924,0.3173076923076925,0.4761904761904762,0.1964285714285714,0.3999999999999999
0.4615384615384616,0.1917808219178082,0.4078947368421053,0.5454545454545454,0.09075043630017454,0.48000000000000004,0.7777777777777777,0.5669291338582809,0.2019230769230771,0.23809523809523808,0.375,0.6000000000000001
0.3557692307692309,0.2876712328767123,0.368421052631579,0.2727272727272725,0.0680628272251309,0.4,0.47222222222222227,0.6850393700787407,0.509615384615385,0.22222222222222215,0.2857142857142858,0.6000000000000001
0.30769230769230765,0.30136986301369867,0.15789473684210528,0.36363636363636354,0.0767888307155323,0.24000000000000002,0.3055555555555555,0.6062992125984294,0.49038461538461586,0.13492063492063489,0.1785714285714286,0.6000000000000001
0.4038461538461539,0.2945205479452055,0.052631578947368425,0.5454545454545454,0.14136125654450263,0.52,0.6944444444444443,0.527559055118104,0.3365384615384617,0.21428571428571425,0.4464285714285716,0.6000000000000001
0.4038461538461539,0.2945205479452055,0.052631578947368425,0.5454545454545454,0.14136125654450263,0.52,0.6944444444444443,0.527559055118104,0.3365384615384617,0.21428571428571425,0.4464285714285716,0.6000000000000001
0.25961538461538464,0.39383561643835613,0.0,0.8181818181818179,0.06457242582897033,0.07999999999999999,0.09722222222222222,0.7047244094488292,0.6057692307692313,0.15079365079365076,0.1428571428571428,0.3999999999999999
0.3269230769230769,0.40410958904109584,0.0,0.9090909090909092,0.07329842931937175,0.4,0.3888888888888889,0.6653543307086665,0.5576923076923079,0.15873015873015872,0.1964285714285714,0.3999999999999999
0.3461538461538461,0.8287671232876712,0.0,0.09090909090909083,0.07504363001745201,0.07999999999999999,0.08333333333333333,0.5472440944881924,0.6442307692307692,0.12698412698412692,0.4464285714285716,0.3999999999999999
0.3365384615384615,0.8287671232876712,0.0,0.18181818181818166,0.0767888307155323,0.07999999999999999,0.08333333333333333,0.5472440944881924,0.6538461538461542,0.11904761904761901,0.4464285714285716,0.3999999999999999
0.3269230769230769,0.32191780821917804,0.2105263157894737,0.18181818181818166,0.04712041884816755,0.07999999999999999,0.1388888888888889,0.527559055118104,0.5384615384615383,0.4682539682539682,0.375,0.8
0.14423076923076922,0.1780821917808219,0.19736842105263158,0.18181818181818166,0.05933682373472948,0.19999999999999998,0.18055555555555558,0.45866141732284404,0.5384615384615383,0.1904761904761904,0.1785714285714286,0.3999999999999999
0.31730769230769235,0.6301369863013698,0.06578947368421054,0.5454545454545454,0.08027923211169286,0.48000000000000004,0.3194444444444444,0.4980314960629926,0.3461538461538467,0.1746031746031746,0.267857142857143,0.6000000000000001
0.3653846153846155,0.42808219178082185,0.14473684210526316,0.2727272727272725,0.09075043630017454,0.6,0.7916666666666666,0.5570866141732296,0.3173076923076925,0.3888888888888888,0.2142857142857142,0.3999999999999999
0.3557692307692309,0.40753424657534243,0.19736842105263158,0.18181818181818166,0.08900523560209425,0.36000000000000004,0.6388888888888888,0.5866141732283552,0.35576923076923084,0.34920634920634913,0.1964285714285714,0.3999999999999999
0.25000000000000006,0.20205479452054792,0.4736842105263158,0.36363636363636354,0.07504363001745201,0.48000000000000004,0.5416666666666666,0.6259842519685037,0.5961538461538463,0.246031746031746,0.1428571428571428,0.3999999999999999
0.3653846153846155,0.42808219178082185,0.14473684210526316,0.2727272727272725,0.09075043630017454,0.6,0.7916666666666666,0.5570866141732296,0.3173076923076925,0.3888888888888888,0.2142857142857142,0.3999999999999999
0.3557692307692309,0.40753424657534243,0.19736842105263158,0.18181818181818166,0.08900523560209425,0.36000000000000004,0.6388888888888888,0.5866141732283552,0.35576923076923084,0.34920634920634913,0.1964285714285714,0.3999999999999999
0.1634615384615385,0.18493150684931509,0.10526315789473685,0.09090909090909083,0.04886561954624784,0.07999999999999999,0.19444444444444448,0.4488188976377927,0.4615384615384617,0.19841269841269832,0.1785714285714286,0.3999999999999999
0.2211538461538462,0.25342465753424653,0.13157894736842107,0.6363636363636362,0.06282722513089006,0.44,0.3333333333333333,0.4980314960629926,0.5384615384615383,0.19841269841269832,0.3214285714285714,0.6000000000000001
0.25961538461538464,0.14383561643835616,0.618421052631579,0.4545454545454546,0.0680628272251309,0.16,0.06944444444444443,0.48818897637795544,0.4519230769230771,0.15873015873015872,0.3392857142857144,0.6000000000000001
0.24038461538461536,0.3835616438356165,0.0,0.5454545454545454,0.06108202443280977,0.44,0.2222222222222222,0.5964566929133923,0.5961538461538463,0.13492063492063489,0.1607142857142858,0.3999999999999999
0.2884615384615384,0.5684931506849314,0.03947368421052632,0.36363636363636354,0.09075043630017454,0.24000000000000002,0.19444444444444448,0.4980314960629926,0.3269230769230771,0.18253968253968256,0.2142857142857142,0.3999999999999999
0.30769230769230765,0.2808219178082192,0.052631578947368425,0.09090909090909083,0.06631762652705062,0.64,0.3472222222222222,0.5472440944881924,0.4519230769230771,0.18253968253968256,0.2857142857142858,0.6000000000000001
0.25961538461538464,0.2945205479452055,0.03947368421052632,0.0,0.05933682373472948,0.64,0.49999999999999994,0.4685039370078812,0.49038461538461586,0.11904761904761901,0.1071428571428572,0.19999999999999996
0.2115384615384615,0.3493150684931507,0.09210526315789475,0.4545454545454546,0.08900523560209425,0.4,0.5277777777777777,0.43897637795275557,0.5865384615384617,0.1746031746031746,0.3571428571428572,0.6000000000000001
0.2788461538461538,0.40068493150684925,0.31578947368421056,0.18181818181818166,0.56195462478185,0.5599999999999999,0.7916666666666666,0.5472440944881924,0.13461538461538458,1.0,0.1964285714285714,0.3999999999999999
0.31730769230769235,0.523972602739726,0.03947368421052632,0.18181818181818166,0.0349040139616056,0.12,0.027777777777777776,0.6259842519685037,0.48076923076923084,0.0,0.125,0.19999999999999996
0.3269230769230769,0.2054794520547945,0.22368421052631582,0.36363636363636354,0.06108202443280977,0.19999999999999998,0.16666666666666669,0.6259842519685037,0.41346153846153877,0.22222222222222215,0.1428571428571428,0.6000000000000001
0.3269230769230769,0.2054794520547945,0.22368421052631582,0.36363636363636354,0.06108202443280977,0.19999999999999998,0.16666666666666669,0.6259842519685037,0.41346153846153877,0.22222222222222215,0.1428571428571428,0.6000000000000001
0.26923076923076933,0.3424657534246575,0.06578947368421054,0.2727272727272725,0.05235602094240839,0.9199999999999999,0.49999999999999994,0.5177165354330668,0.5384615384615383,0.1904761904761904,0.5535714285714288,0.6000000000000001
0.25961538461538464,0.1780821917808219,0.27631578947368424,0.36363636363636354,0.07329842931937175,0.24000000000000002,0.4027777777777778,0.5177165354330668,0.4519230769230771,0.11111111111111105,0.1964285714285714,0.3999999999999999
0.25961538461538464,0.1780821917808219,0.27631578947368424,0.36363636363636354,0.07329842931937175,0.24000000000000002,0.4027777777777778,0.5177165354330668,0.4519230769230771,0.11111111111111105,0.1964285714285714,0.3999999999999999
0.2788461538461538,0.273972602739726,0.5526315789473685,0.6363636363636362,0.0855148342059337,0.28,0.4444444444444445,0.6259842519685037,0.6923076923076925,0.22222222222222215,0.375,0.6000000000000001
0.23076923076923078,0.4691780821917808,0.0,0.8181818181818179,0.05235602094240839,0.24000000000000002,0.19444444444444448,0.5964566929133923,0.5961538461538463,0.18253968253968256,0.2142857142857142,0.3999999999999999
0.4038461538461539,0.33561643835616434,0.1842105263157895,0.7272727272727271,0.050610820244328114,0.36000000000000004,0.49999999999999994,0.5964566929133923,0.3173076923076925,0.20634920634920628,0.1964285714285714,0.3999999999999999
0.4038461538461539,0.33561643835616434,0.1842105263157895,0.7272727272727271,0.050610820244328114,0.36000000000000004,0.49999999999999994,0.5964566929133923,0.3173076923076925,0.20634920634920628,0.1964285714285714,0.3999999999999999
0.25000000000000006,0.41780821917808214,0.026315789473684213,0.8181818181818179,0.06631762652705062,0.6,0.49999999999999994,0.6259842519685037,0.5576923076923079,0.15079365079365076,0.1607142857142858,0.3999999999999999
0.2115384615384615,0.33561643835616434,0.26315789473684215,0.18181818181818166,0.0680628272251309,0.4,0.8194444444444443,0.6161417322834666,0.6538461538461542,0.19841269841269832,0.1607142857142858,0.3999999999999999
0.20192307692307693,0.3424657534246575,0.27631578947368424,0.2727272727272725,0.07155322862129146,0.28,0.7777777777777777,0.6062992125984294,0.6346153846153846,0.19841269841269832,0.1607142857142858,0.6000000000000001
0.26923076923076933,0.18493150684931509,0.6315789473684211,0.36363636363636354,0.0767888307155323,0.52,0.8472222222222221,0.6259842519685037,0.4615384615384617,0.1746031746031746,0.1428571428571428,0.3999999999999999
0.2980769230769231,0.40068493150684925,0.13157894736842107,0.9090909090909092,0.08027923211169286,0.32,0.2777777777777778,0.6653543307086665,0.509615384615385,0.12698412698412692,0.23214285714285698,0.3999999999999999
0.17307692307692318,0.17123287671232873,0.32894736842105265,0.2727272727272725,0.06282722513089006,0.7999999999999999,0.5972222222222221,0.645669291338578,0.6826923076923075,0.23015873015873012,0.2500000000000002,0.6000000000000001
0.2884615384615384,0.2945205479452055,0.27631578947368424,0.5454545454545454,0.05759162303664922,0.24000000000000002,0.3055555555555555,0.5472440944881924,0.40384615384615374,0.1746031746031746,0.23214285714285698,0.3999999999999999
0.2884615384615384,0.2945205479452055,0.27631578947368424,0.5454545454545454,0.05759162303664922,0.24000000000000002,0.3055555555555555,0.5472440944881924,0.40384615384615374,0.1746031746031746,0.23214285714285698,0.3999999999999999
0.25961538461538464,0.3150684931506849,0.39473684210526316,0.7272727272727271,0.06282722513089006,0.5599999999999999,0.6805555555555555,0.5866141732283552,0.5769230769230771,0.20634920634920628,0.3214285714285714,0.3999999999999999
0.6634615384615383,0.1232876712328767,0.7894736842105263,0.36363636363636354,0.050610820244328114,0.44,0.2916666666666667,0.7145669291338663,0.24038461538461542,0.5079365079365079,0.3035714285714286,0.6000000000000001
0.2211538461538462,0.6643835616438356,0.07894736842105264,0.4545454545454546,0.04013961605584643,0.44,0.3472222222222222,0.3897637795275557,0.625,0.0793650793650793,0.535714285714286,0.19999999999999996
0.23076923076923078,0.2054794520547945,0.4605263157894737,0.0,0.08726003490401396,0.6,0.4583333333333333,0.5177165354330668,0.4615384615384617,0.1746031746031746,0.1428571428571428,0.3999999999999999
0.23076923076923078,0.21232876712328763,0.4736842105263158,0.0,0.08900523560209425,0.52,0.4305555555555555,0.5226377952755854,0.4615384615384617,0.18253968253968256,0.1428571428571428,0.6000000000000001
0.7884615384615385,0.1232876712328767,0.9736842105263158,0.9090909090909092,0.09947643979057594,0.32,0.3055555555555555,0.8425196850393775,0.3269230769230771,0.34920634920634913,0.4285714285714288,0.8
0.7884615384615385,0.1232876712328767,0.9736842105263158,0.9090909090909092,0.09947643979057594,0.32,0.3055555555555555,0.8425196850393775,0.3269230769230771,0.34920634920634913,0.4285714285714288,0.8
0.6153846153846152,0.1232876712328767,0.7631578947368421,0.4545454545454546,0.02792321116928448,0.24000000000000002,0.18055555555555558,0.7047244094488292,0.43269230769230793,0.43650793650793646,0.375,0.8
0.49038461538461525,0.2808219178082192,0.7894736842105263,0.36363636363636354,0.0017452006980802764,0.16,0.18055555555555558,0.493110236220474,0.4230769230769229,0.42063492063492053,0.7142857142857144,0.6000000000000001
0.6730769230769229,0.2191780821917808,0.8421052631578948,0.4545454545454546,0.03664921465968586,0.16,0.12499999999999999,0.7047244094488292,0.3365384615384617,0.2698412698412698,0.3214285714285714,0.6000000000000001
0.30769230769230765,0.4212328767123288,0.10526315789473685,0.7272727272727271,0.0942408376963351,0.36000000000000004,0.4861111111111111,0.645669291338578,0.36538461538461586,0.30158730158730146,0.2500000000000002,0.6000000000000001
0.3942307692307691,0.3458904109589041,0.2105263157894737,0.36363636363636354,0.10994764397905762,0.48000000000000004,0.5972222222222221,0.527559055118104,0.2692307692307696,0.1904761904761904,0.4642857142857144,0.3999999999999999
0.3365384615384615,0.41438356164383555,0.2894736842105263,0.5454545454545454,0.05933682373472948,0.4,0.4861111111111111,0.576771653543318,0.48076923076923084,0.1746031746031746,0.125,0.3999999999999999
0.2788461538461538,0.25342465753424653,0.25,0.2727272727272725,0.06631762652705062,0.36000000000000004,0.5277777777777777,0.4783464566929183,0.509615384615385,0.16666666666666669,0.23214285714285698,0.3999999999999999
0.30769230769230765,0.15068493150684933,0.4868421052631579,0.36363636363636354,0.0767888307155323,0.9199999999999999,0.7222222222222221,0.5472440944881924,0.4615384615384617,0.20634920634920628,0.1785714285714286,0.6000000000000001
0.26923076923076933,0.2808219178082192,0.34210526315789475,0.36363636363636354,0.10994764397905762,0.6,0.9166666666666666,0.4783464566929183,0.27884615384615374,0.1904761904761904,0.1785714285714286,0.3999999999999999
0.3846153846153845,0.3595890410958904,0.32894736842105265,0.36363636363636354,0.07853403141361259,0.28,0.3055555555555555,0.7194881889763849,0.40384615384615374,0.21428571428571425,0.2857142857142858,0.6000000000000001
0.3653846153846155,0.3527397260273972,0.4736842105263158,0.36363636363636354,0.08900523560209425,0.5599999999999999,0.6805555555555555,0.6505905511810965,0.43269230769230793,0.1904761904761904,0.3571428571428572,0.19999999999999996
0.4230769230769231,0.47945205479452047,0.1842105263157895,0.9090909090909092,0.08900523560209425,0.32,0.2361111111111111,0.7440944881889777,0.509615384615385,0.23809523809523808,0.2500000000000002,0.3999999999999999
0.2211538461538462,0.273972602739726,0.32894736842105265,0.9090909090909092,0.07504363001745201,0.36000000000000004,0.4305555555555555,0.5915354330708738,0.5769230769230771,0.13492063492063489,0.4642857142857144,0.3999999999999999
0.3269230769230769,0.1780821917808219,0.07894736842105264,0.18181818181818166,0.06980802792321117,0.44,0.5972222222222221,0.5324803149606225,0.49038461538461586,0.15079365079365076,0.267857142857143,0.6000000000000001
0.2211538461538462,0.273972602739726,0.32894736842105265,0.9090909090909092,0.07504363001745201,0.36000000000000004,0.4305555555555555,0.5915354330708738,0.5769230769230771,0.13492063492063489,0.4642857142857144,0.3999999999999999
